Internal ID,Location,Display Name Code, Number,Available
217751,M�xico (QME),LMU4232HE-VRH0-G1000,4865119882,1
217752,M�xico (QME),LMU4232HE-VRH0-G1000,4865119883,1
217753,M�xico (QME),LMU4232HE-VRH0-G1000,4865119884,1
217754,M�xico (QME),LMU4232HE-VRH0-G1000,4865119888,1
217755,M�xico (QME),LMU4232HE-VRH0-G1000,4865119889,1
217756,M�xico (QME),LMU4232HE-VRH0-G1000,4865119890,1
217757,M�xico (QME),LMU4232HE-VRH0-G1000,4865119891,1
217758,M�xico (QME),LMU4232HE-VRH0-G1000,4865119892,1
217759,M�xico (QME),LMU4232HE-VRH0-G1000,4865119893,1
217760,M�xico (QME),LMU4232HE-VRH0-G1000,4865119894,1
217761,M�xico (QME),LMU4232HE-VRH0-G1000,4865119895,1
217762,M�xico (QME),LMU4232HE-VRH0-G1000,4865119896,1
217763,M�xico (QME),LMU4232HE-VRH0-G1000,4865119897,1
217764,M�xico (QME),LMU4232HE-VRH0-G1000,4865119898,1
217765,M�xico (QME),LMU4232HE-VRH0-G1000,4865119899,1
217766,M�xico (QME),LMU4232HE-VRH0-G1000,4865119900,1
217767,M�xico (QME),LMU4232HE-VRH0-G1000,4865119901,1
217768,M�xico (QME),LMU4232HE-VRH0-G1000,4865119902,1
217769,M�xico (QME),LMU4232HE-VRH0-G1000,4865119904,1
217770,M�xico (QME),LMU4232HE-VRH0-G1000,4865119906,1
217771,M�xico (QME),LMU4232HE-VRH0-G1000,4865119907,1
217772,M�xico (QME),LMU4232HE-VRH0-G1000,4865119909,1
217773,M�xico (QME),LMU4232HE-VRH0-G1000,4865119910,1
217774,M�xico (QME),LMU4232HE-VRH0-G1000,4865119911,1
217775,M�xico (QME),LMU4232HE-VRH0-G1000,4865119912,1
217776,M�xico (QME),LMU4232HE-VRH0-G1000,4865119913,1
217777,M�xico (QME),LMU4232HE-VRH0-G1000,4865119914,1
217778,M�xico (QME),LMU4232HE-VRH0-G1000,4865119915,1
217779,M�xico (QME),LMU4232HE-VRH0-G1000,4865119916,1
217780,M�xico (QME),LMU4232HE-VRH0-G1000,4865119917,1
217781,M�xico (QME),LMU4232HE-VRH0-G1000,4865119918,1
217782,M�xico (QME),LMU4232HE-VRH0-G1000,4865119920,1
217783,M�xico (QME),LMU4232HE-VRH0-G1000,4865119922,1
217784,M�xico (QME),LMU4232HE-VRH0-G1000,4865119923,1
217785,M�xico (QME),LMU4232HE-VRH0-G1000,4865119924,1
217786,M�xico (QME),LMU4232HE-VRH0-G1000,4865119925,1
217787,M�xico (QME),LMU4232HE-VRH0-G1000,4865119926,1
217788,M�xico (QME),LMU4232HE-VRH0-G1000,4865119927,1
217789,M�xico (QME),LMU4232HE-VRH0-G1000,4865119928,1
217790,M�xico (QME),LMU4232HE-VRH0-G1000,4865119929,1
217791,M�xico (QME),LMU4232HE-VRH0-G1000,4865119930,1
217792,M�xico (QME),LMU4232HE-VRH0-G1000,4865119932,1
217793,M�xico (QME),LMU4232HE-VRH0-G1000,4865119933,1
217794,M�xico (QME),LMU4232HE-VRH0-G1000,4865119934,1
217795,M�xico (QME),LMU4232HE-VRH0-G1000,4865119935,1
217796,M�xico (QME),LMU4232HE-VRH0-G1000,4865119936,1
217797,M�xico (QME),LMU4232HE-VRH0-G1000,4865119937,1
217798,M�xico (QME),LMU4232HE-VRH0-G1000,4865119938,1
217799,M�xico (QME),LMU4232HE-VRH0-G1000,4865119939,1
208414,Puebla,LMU4232HE-VRH0-G1000,4865112490,1
208425,Puebla,LMU4232HE-VRH0-G1000,4865112524,1
208426,Puebla,LMU4232HE-VRH0-G1000,4865112525,1
221566,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4662514594,1
218804,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4864068343,1
218801,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4864068501,1
219290,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4864069257,1
168107,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4865018415,1
208352,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4865106722,1
208365,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4865107858,1
208445,Reparaciones (RMA),LMU4232HE-VRH0-G1000,4865112633,1
206102,Returned Units (QME),LMU4232HE-VRH0-G1000,4864074247,1
169569,Returned Units (QME),LMU4232HE-VRH0-G1000,4865033820,1
206098,Tabla Honda,LMU4232HE-VRH0-G1000,4864072852,1
208419,Tabla Honda,LMU4232HE-VRH0-G1000,4865112504,1
208432,Tabla Honda,LMU4232HE-VRH0-G1000,4865112538,1
169489,Tabla_Honda_Tecnico_2,LMU4232HE-VRH0-G1000,4865032510,1
169539,Veracruz (QME),LMU4232HE-VRH0-G1000,4865032678,1
222647,M�xico (QME),LMU0330H-SKM6-G1000,1363176449,1
222648,M�xico (QME),LMU0330H-SKM6-G1000,1363176452,1
222649,M�xico (QME),LMU0330H-SKM6-G1000,1363176460,1
222650,M�xico (QME),LMU0330H-SKM6-G1000,1363176461,1
222651,M�xico (QME),LMU0330H-SKM6-G1000,1363176464,1
222652,M�xico (QME),LMU0330H-SKM6-G1000,1363176465,1
222653,M�xico (QME),LMU0330H-SKM6-G1000,1363176470,1
222654,M�xico (QME),LMU0330H-SKM6-G1000,1363176472,1
222655,M�xico (QME),LMU0330H-SKM6-G1000,1363176473,1
222656,M�xico (QME),LMU0330H-SKM6-G1000,1363176477,1
222657,M�xico (QME),LMU0330H-SKM6-G1000,1363176479,1
222658,M�xico (QME),LMU0330H-SKM6-G1000,1363176480,1
222659,M�xico (QME),LMU0330H-SKM6-G1000,1363176481,1
222660,M�xico (QME),LMU0330H-SKM6-G1000,1363176484,1
222661,M�xico (QME),LMU0330H-SKM6-G1000,1363176486,1
222662,M�xico (QME),LMU0330H-SKM6-G1000,1363176488,1
222663,M�xico (QME),LMU0330H-SKM6-G1000,1363176492,1
222664,M�xico (QME),LMU0330H-SKM6-G1000,1363176493,1
222665,M�xico (QME),LMU0330H-SKM6-G1000,1363176494,1
222666,M�xico (QME),LMU0330H-SKM6-G1000,1363176495,1
222667,M�xico (QME),LMU0330H-SKM6-G1000,1363176502,1
222668,M�xico (QME),LMU0330H-SKM6-G1000,1363176503,1
222669,M�xico (QME),LMU0330H-SKM6-G1000,1363176504,1
222670,M�xico (QME),LMU0330H-SKM6-G1000,1363176505,1
222671,M�xico (QME),LMU0330H-SKM6-G1000,1363176507,1
222672,M�xico (QME),LMU0330H-SKM6-G1000,1363176510,1
222673,M�xico (QME),LMU0330H-SKM6-G1000,1363176511,1
222674,M�xico (QME),LMU0330H-SKM6-G1000,1363176512,1
222675,M�xico (QME),LMU0330H-SKM6-G1000,1363176516,1
222676,M�xico (QME),LMU0330H-SKM6-G1000,1363176517,1
222677,M�xico (QME),LMU0330H-SKM6-G1000,1363176519,1
222678,M�xico (QME),LMU0330H-SKM6-G1000,1363176521,1
222679,M�xico (QME),LMU0330H-SKM6-G1000,1363176651,1
222680,M�xico (QME),LMU0330H-SKM6-G1000,1363176657,1
222681,M�xico (QME),LMU0330H-SKM6-G1000,1363176665,1
222682,M�xico (QME),LMU0330H-SKM6-G1000,1363176667,1
222683,M�xico (QME),LMU0330H-SKM6-G1000,1363176673,1
222684,M�xico (QME),LMU0330H-SKM6-G1000,1363176679,1
222685,M�xico (QME),LMU0330H-SKM6-G1000,1363177304,1
222686,M�xico (QME),LMU0330H-SKM6-G1000,1363178198,1
222687,M�xico (QME),LMU0330H-SKM6-G1000,1363178252,1
222688,M�xico (QME),LMU0330H-SKM6-G1000,1363178272,1
222689,M�xico (QME),LMU0330H-SKM6-G1000,1363178312,1
222690,M�xico (QME),LMU0330H-SKM6-G1000,1363178314,1
222691,M�xico (QME),LMU0330H-SKM6-G1000,1363178324,1
222692,M�xico (QME),LMU0330H-SKM6-G1000,1363178355,1
222693,M�xico (QME),LMU0330H-SKM6-G1000,1363178578,1
222694,M�xico (QME),LMU0330H-SKM6-G1000,1363178581,1
222695,M�xico (QME),LMU0330H-SKM6-G1000,1363178586,1
222696,M�xico (QME),LMU0330H-SKM6-G1000,1363178598,1
54471,Scrap (QME),Vehicle tracking terminal,1402E11310087,1
153279,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863051702,1
133973,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863067339,1
150598,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068409,1
144797,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069888,1
151072,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071154,1
166444,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068680,1
188304,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864076030,1
200460,Aguascalientes (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079994,1
167647,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069981,1
204690,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078908,1
214593,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079704,1
214608,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079731,1
214670,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079927,1
208839,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864082321,1
208859,Cham_Tecnico_4,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864082348,1
133888,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863067228,1
175242,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071475,1
204683,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078772,1
214640,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079808,1
214673,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079934,1
207459,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081602,1
208721,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081903,1
215385,Cham_Tecnico_6,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864083304,1
200264,Cham_Tecnico_9,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078783,1
158176,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864056182,1
163274,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864067215,1
176932,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864072086,1
196654,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864074921,1
188210,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864075883,1
226799,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864076943,1
199602,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864080059,1
208507,Chihuahua (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081407,1
122820,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863059286,1
136201,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069030,1
143366,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070400,1
163254,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864067195,1
181554,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073594,1
200285,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078950,1
199524,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079539,1
199528,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079547,1
199530,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079552,1
200488,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864080110,1
201318,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081114,1
201320,Ciudad Ju�rez (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081121,1
138650,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069697,1
146122,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070810,1
166611,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068851,1
167455,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069681,1
180354,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073263,1
180373,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073304,1
201374,Coatzacoalcos (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081471,1
146089,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070776,1
149107,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071625,1
161985,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864064184,1
224603,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068342,1
180401,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073374,1
181552,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073592,1
188671,Cordoba (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864076665,1
199461,Cordoba_Tecnico_1,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079161,1
196693,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864075045,1
207160,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078739,1
207201,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864078932,1
207206,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079006,1
207209,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079012,1
207210,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079013,1
207230,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864079222,1
201348,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081409,1
208681,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081783,1
208628,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864081917,1
208807,Culiac�n (QME),"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864082288,1
221601,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",1073074,1
222890,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631188663,1
223369,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631188749,1
220715,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631196470,1
223612,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631197528,1
224530,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631198681,1
218806,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631198895,1
223596,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631211211,1
220571,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631326939,1
220572,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631326962,1
221270,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631431820,1
226748,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631533208,1
217619,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631536602,1
220713,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548089,1
223603,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548096,1
220714,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548189,1
222880,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548235,1
222888,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548809,1
226841,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548841,1
226879,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631548997,1
226158,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549018,1
223352,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549454,1
221068,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549557,1
224534,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549882,1
221538,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549979,1
226383,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631549985,1
223368,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551137,1
221539,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551150,1
226752,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551188,1
226184,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551193,1
223367,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551227,1
226187,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551268,1
226180,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551272,1
226182,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4631551279,1
77654,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4831006574,1
118524,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4831009929,1
118582,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4831009988,1
77730,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4832005656,1
87606,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4832006688,1
104936,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4832008589,1
122683,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863058395,1
125441,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863058663,1
122718,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863059091,1
122836,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863059302,1
153338,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863059637,1
152349,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863059923,1
125507,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863060933,1
125554,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863060980,1
125569,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863060995,1
130883,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863065371,1
130900,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863065458,1
130934,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863065604,1
135167,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863065870,1
131022,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863066119,1
134019,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863067405,1
150538,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068115,1
136542,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068585,1
136570,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068647,1
136307,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068664,1
136308,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068665,1
144396,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068781,1
136427,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863068914,1
137690,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069150,1
136451,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069173,1
136395,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069231,1
136475,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069247,1
139273,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069341,1
140081,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069378,1
140139,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069489,1
140337,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069919,1
144807,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863069955,1
140445,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070074,1
143336,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070401,1
146226,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863070918,1
151665,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071040,1
148892,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071077,1
148939,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071194,1
150186,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4863071769,1
157486,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864029766,1
157892,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864054440,1
157951,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864055089,1
158039,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864055584,1
158301,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864056888,1
161674,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864063872,1
161765,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864063963,1
161785,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864063983,1
161797,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864063995,1
162096,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864064295,1
163091,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864066986,1
163391,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864067353,1
166517,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068754,1
166592,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068832,1
166698,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068939,1
166730,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864068972,1
167072,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069242,1
167146,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069329,1
167189,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069375,1
167286,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864069493,1
167693,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864070030,1
173065,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071025,1
175245,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071502,1
175247,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071587,1
175184,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071656,1
175238,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071746,1
176743,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864071904,1
177009,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864072179,1
177150,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864072344,1
181325,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073012,1
180252,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073065,1
180304,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073166,1
181463,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073486,1
181620,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073761,1
180521,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864073880,1
181684,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864074149,1
189996,Devoluciones en tr�nsito,"Terminal de rastreo vehicular LMU4230H, UBH0, G1000",4864074856,1
